Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_7.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_11.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_8.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_53.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_73.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_54.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_66.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_19.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_22.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_6.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_9.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_52.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_61.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_51.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_50.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_40.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_47.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_56.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_18.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_16.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_62.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_83.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_76.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_72.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_10.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_27.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_26.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_55.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_65.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_25.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_75.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_91.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_60.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_49.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_39.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_63.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_13.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_32.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_57.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_43.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_58.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_42.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_46.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_28.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_20.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_45.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_69.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_90.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_24.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_29.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_68.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_12.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_59.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_36.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_17.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_38.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_30.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_78.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_64.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_67.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_74.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_21.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_14.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_87.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_23.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_70.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_31.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_15.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_79.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_35.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_85.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_84.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_77.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_71.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_44.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_88.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_86.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_89.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_80.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_92.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_48.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_37.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_34.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_41.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_33.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_5.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_82.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_81.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_4.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_1.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_2.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_3.mzML
P61758	P61758		VBP1		663219	714164	606577		1.7368e+06		1.65311e+06	445812	338704	544761	614448	2.24075e+06	1.93004e+06			452659	1.35047e+06		841196	478015	1.23595e+06	2.2439e+06	1.88244e+06	1.36219e+06	672989	982645	1.36702e+06		905656	1.20211e+06	1.63679e+06	1.24031e+06	1.25177e+06		968632	1.77898e+06	938988	303484	1.22827e+06	1.69046e+06	1.1444e+06	1.26641e+06	1.28627e+06	587036	590250	1.68828e+06	1.29721e+06	1.2208e+06	301175	456472	1.27176e+06	525698	1.55236e+06	446503	508275	1.46136e+06	348243	1.55529e+06	2.22386e+06	1.1872e+06	1.70518e+06		746167	1.26429e+06		1.17718e+06	945163	302846	1.08965e+06	1.15946e+06	1.23566e+06	1.38169e+06	1.63079e+06	969431	1.31337e+06	1.51307e+06	1.00051e+06	1.08646e+06	1.56743e+06	993823	513354	1.15482e+06	880716	631446	812996	369520		1.64333e+06	206162	252461	159470	
P61764	P61764		STXBP1		2.56548e+06	2.65904e+06	2.44773e+06	2.96738e+06	2.37577e+06	2.10132e+06	2.15943e+06	1.69677e+06	2.57904e+06	1.60119e+06	1.84374e+06	1.78328e+06	2.6862e+06	2.50066e+06	1.47538e+06	2.54525e+06	874441	2.57081e+06	1.90029e+06	2.1669e+06	956559	2.44998e+06	1.963e+06	1.93519e+06	1.30562e+06	1.06223e+06	891669	1.73738e+06	2.17195e+06	910051	1.97045e+06	1.86726e+06	1.70075e+06	2.25066e+06	1.16778e+06	2.21312e+06	2.1604e+06	1.6612e+06	2.46251e+06	989074	1.34466e+06	970705	1.43523e+06	2.46908e+06	1.57756e+06	1.64633e+06	2.32039e+06	1.88287e+06	1.31729e+06	2.46645e+06	2.21511e+06	2.20508e+06	2.23558e+06	1.97634e+06	2.37062e+06	828277	2.86668e+06	1.92103e+06	2.25767e+06	1.75505e+06	1.68056e+06	1.76525e+06	2.31023e+06	2.1652e+06		2.2141e+06	1.69815e+06	2.62107e+06	1.68258e+06	485561	2.2438e+06	1.73199e+06	1.90296e+06	1.35143e+06	1.01539e+06	1.34837e+06	633232	1.31844e+06	2.48759e+06	909802	1.3798e+06	1.72079e+06	1.00052e+06	706213	821673	1.59702e+06	1.90688e+06	2.69594e+06	2.23244e+06	2.55917e+06	2.28126e+06	2.59204e+06
P61769	P61769		B2M		483171	747189	556533	1.71275e+06	1.13899e+06	1.04628e+06	1.66352e+06	672410	861383	844135	634417	1.52206e+06	968968	1.99357e+06	1.25689e+06	1.18328e+06	654426	1.66554e+06	1.34608e+06	891508	770075	1.3684e+06	1.75637e+06	1.08267e+06	864404	1.539e+06	665712	2.10511e+06	2.13726e+06	589113	1.59934e+06	1.39755e+06	584941	1.29436e+06	702590	1.52783e+06	1.00572e+06	468579	751797	1.04687e+06	1.0922e+06	560446	699551	804210	732723	813070	787741	1.04933e+06	807558	678971	1.5054e+06	724280	1.30379e+06	582545	802162	1.1918e+06	1.00499e+06	1.58289e+06	2.10025e+06	1.31814e+06	1.44745e+06	725868	652560	1.33737e+06	404095	1.62783e+06	467776	776138	1.99914e+06	706041	807097	1.79007e+06	1.71133e+06	1.38539e+06	1.36864e+06	938333	1.33726e+06	905231	2.47923e+06	1.50668e+06	1.00343e+06	179348	437146	2.40907e+06	583903	716573	1.53083e+06	2.50559e+06	1.2979e+06	944602	821269	830413
P61803	P61803		DAD1		1.95114e+06	1.95521e+06	2.09536e+06	1.43776e+06	1.77126e+06	1.93272e+06	2.10458e+06	2.19662e+06	2.203e+06	1.86415e+06	2.15696e+06	1.35957e+06	1.76566e+06	1.94579e+06	1.71756e+06	2.24749e+06	1.59801e+06	2.55715e+06	1.36076e+06	2.46541e+06	1.89089e+06	1.21714e+06	1.89949e+06	1.77419e+06	1.81122e+06	1.04459e+06	1.27028e+06	2.11759e+06	2.2073e+06	921669	1.48736e+06	1.71512e+06	2.03765e+06	2.0616e+06	1.37871e+06	2.07668e+06	2.06345e+06	1.73311e+06	1.84032e+06	1.22613e+06	1.94195e+06	1.37314e+06	1.1354e+06	2.71984e+06	2.04508e+06	870871	1.94316e+06	1.84986e+06	2.40685e+06	2.14662e+06	1.60909e+06	2.06646e+06	2.24729e+06	2.91514e+06	2.28144e+06	1.53381e+06	2.21632e+06	1.35056e+06	1.91206e+06	1.88866e+06	1.95999e+06	2.00064e+06	1.77038e+06	1.627e+06	1.47596e+06	1.55605e+06	1.31421e+06	1.81041e+06	1.62078e+06	871234	1.44841e+06	1.75862e+06	1.55055e+06	1.54714e+06	1.04269e+06	1.72551e+06	2.18385e+06	2.02307e+06	1.94025e+06	1.39639e+06	1.08144e+06		977948	524092	1.266e+06	1.8719e+06	1.84752e+06	1.63154e+06	1.81471e+06	1.79674e+06	1.28517e+06	1.57208e+06
P61923	P61923		COPZ1		589070	898918	855588	2.51099e+06	1.29517e+06	1.11657e+06	1.457e+06	847670	1.01179e+06	856941	944102		1.6753e+06	913908		1.40081e+06	1.05989e+06	1.79642e+06	2.23774e+06	1.30898e+06	1.52884e+06	724492	1.32205e+06	1.31764e+06	909284	1.4461e+06	1.765e+06	1.28184e+06	2.70195e+06	1.79823e+06	2.02237e+06	2.09179e+06	1.8945e+06	1.38155e+06		1.2878e+06	901709	531123	1.16587e+06	1.07657e+06	1.28395e+06	1.01127e+06		899990	845660		855611		1.17564e+06	1.00966e+06	1.85907e+06	813453	1.97707e+06	1.16341e+06	1.87627e+06		1.40453e+06	1.07266e+06	1.23795e+06				813712				969594	1.05543e+06		1.35153e+06			2.02865e+06	1.06836e+06	1.27686e+06							1.33956e+06		1.07147e+06	1.28308e+06				884984	575986	943058	867413
P61952	P61952		GNG11		528202	548412	533943	1.04883e+06	1.63036e+06	1.26697e+06	1.19905e+06	494168	436905	621541	411463	1.06185e+06	1.44001e+06	1.20849e+06	891702	405856		1.18075e+06	650792	555493	1.13922e+06	2.03166e+06	1.52741e+06	1.12385e+06	288408	297226		1.43635e+06	1.35983e+06	262357	1.18651e+06	1.00288e+06	541747	1.07e+06	227542	1.39528e+06	968503	342855	1.01168e+06	315693	1.29285e+06	318067	1.03654e+06	817162	346897	862285	1.43388e+06	947304	487419	326784	1.45185e+06	570269	788844	483951	443041	277190	382975	1.06031e+06	1.44547e+06	1.29467e+06	1.3721e+06	554818	412444	988640	353909	1.37525e+06	340878	808534	1.08445e+06	421803	1.49702e+06	1.93244e+06	1.13353e+06	1.07703e+06		1.16271e+06	1.53522e+06	1.13431e+06	1.60083e+06	893538	667882	307490	367306	103050	527427	499187	1.08098e+06	1.87222e+06	984767	1.059e+06	825900	946739
P61956	P61956		SUMO2		3.96326e+06	3.96062e+06	3.51874e+06	2.59405e+06		1.6575e+06	4.59026e+06	3.72021e+06	3.96767e+06	4.16782e+06	4.38007e+06		3.72488e+06	2.72856e+06		4.00133e+06	3.45676e+06	2.89994e+06	2.44312e+06	4.42262e+06	3.15377e+06	2.67841e+06	2.52803e+06	5.07926e+06	4.89735e+06	3.15011e+06	4.32768e+06	1.25781e+06	2.38833e+06	4.15453e+06	1.47304e+06	1.75793e+06	3.67756e+06	3.53862e+06	3.38085e+06	1.9527e+06	3.78804e+06	3.57852e+06	4.27801e+06	4.88282e+06	3.49492e+06	3.33838e+06	3.46575e+06	4.57595e+06	4.75206e+06	1.38704e+06	3.69532e+06		3.88373e+06	3.64696e+06	2.09768e+06	3.47376e+06	2.50568e+06	4.01622e+06	4.03024e+06	4.09967e+06	4.38232e+06	2.61909e+06	2.16704e+06	2.27957e+06	2.17078e+06	5.18872e+06	4.72275e+06	2.30979e+06	7.51054e+06	2.8366e+06	1.74752e+06	3.142e+06	2.23789e+06	2.18323e+06	2.70686e+06	2.77926e+06	2.34843e+06	2.5478e+06		2.24959e+06	3.58014e+06	2.30707e+06	1.50522e+06	1.84585e+06	876916	1.39178e+06	2.27685e+06	1.20885e+06	3.23399e+06	3.02767e+06	1.82919e+06	1.22334e+06	2.12981e+06	2.40068e+06	3.09277e+06	2.43266e+06
P61960	P61960		UFM1		2.32813e+06	3.14769e+06	3.56029e+06	3.07071e+06	2.41777e+06	1.68198e+06	2.68591e+06	1.97975e+06	2.72041e+06	2.53962e+06	3.61208e+06	1.93047e+06	2.35166e+06	2.48456e+06	2.4596e+06	3.67611e+06	3.04203e+06	1.80504e+06	2.92783e+06	2.59746e+06	1.91055e+06	2.08515e+06	2.10835e+06	2.40808e+06	3.62216e+06	1.3245e+06	1.77949e+06	2.76087e+06	3.06803e+06	2.04972e+06	2.16403e+06	1.60727e+06	2.90136e+06	2.81269e+06	1.88903e+06	2.16946e+06	4.5832e+06	2.79456e+06	2.72258e+06	1.69724e+06	2.09142e+06	2.38008e+06	3.12002e+06	3.34076e+06	2.62177e+06	1.77757e+06	2.20094e+06	1.60839e+06	2.83567e+06	2.94574e+06	2.45569e+06	3.45424e+06	3.45038e+06	2.78843e+06	2.54618e+06	1.81973e+06	3.05208e+06	1.75488e+06	2.48104e+06	2.27506e+06	2.35854e+06	2.13007e+06	1.9008e+06	1.65671e+06	1.21234e+06	2.42887e+06	1.76473e+06	2.75811e+06	1.49144e+06	2.0418e+06	1.37884e+06	1.60819e+06	2.95916e+06	1.61875e+06	788193	1.48428e+06	1.36613e+06	1.429e+06	1.82198e+06	1.52394e+06	2.20091e+06	1.30705e+06	1.78093e+06	1.50143e+06	1.73853e+06	1.97039e+06	1.52789e+06	1.3368e+06	1.47734e+06	1.27552e+06	1.6388e+06	2.17847e+06
P61966	P61966		AP1S1																		547696					105681				231631	445160			357886										327512			196196			164601										338262											262586			286671											249932	132562	254525		291378							
P61970	P61970		NUTF2		6.6595e+06	5.65954e+06	4.68635e+06	4.48712e+06	4.3638e+06	3.5631e+06	5.02127e+06	5.86934e+06	6.04879e+06	5.80956e+06	5.53731e+06	4.87291e+06	7.2799e+06	5.2908e+06	5.23616e+06	7.01679e+06	7.18516e+06	4.02955e+06	6.30613e+06	6.87275e+06	8.062e+06	5.5965e+06	6.26511e+06	5.53378e+06	7.21794e+06	5.97078e+06	6.59827e+06	4.2205e+06	6.40619e+06	6.08678e+06	7.93306e+06	5.74025e+06	6.85278e+06	8.16141e+06	6.77214e+06	4.44428e+06	3.61147e+06	6.76394e+06	7.95468e+06	7.13435e+06	7.5209e+06	5.70782e+06	6.38262e+06	7.61091e+06	7.45816e+06	4.39226e+06	5.11364e+06	7.96301e+06	9.83151e+06	6.4379e+06	6.10247e+06	6.22198e+06	5.67086e+06	6.93407e+06	8.47661e+06	6.68461e+06	6.62735e+06	8.96004e+06	4.49107e+06	7.04957e+06	7.74988e+06	9.18859e+06	9.58113e+06	6.59522e+06	9.3155e+06	5.31117e+06	8.19985e+06	6.2554e+06	7.62616e+06	6.47894e+06	6.62655e+06	7.47041e+06	6.97152e+06	9.75248e+06	7.37431e+06	8.32824e+06	7.1346e+06	7.7908e+06	6.58256e+06	9.38153e+06	7.34861e+06	7.44671e+06	9.68189e+06	8.01828e+06	7.16258e+06	1.00827e+07	1.0508e+07	5.48516e+06	6.54829e+06	8.56349e+06	6.5857e+06	7.95314e+06
P61978	P61978		HNRNPK		4.76379e+06	5.79708e+06	7.50005e+06	5.08243e+06	5.10895e+06	5.88596e+06	7.14942e+06	5.45076e+06	4.77972e+06	5.78144e+06	5.81081e+06	5.76741e+06	5.04265e+06	5.70454e+06	5.50208e+06	6.2785e+06	7.28167e+06	5.99207e+06	4.66366e+06	5.35967e+06	4.43931e+06	5.75358e+06	5.97016e+06	6.64476e+06	5.76535e+06	8.11716e+06	9.02685e+06	6.5619e+06	6.78513e+06	6.16231e+06	5.6009e+06	6.49356e+06	4.09345e+06	4.77785e+06	5.08815e+06	6.74656e+06	6.74574e+06	7.41374e+06	3.7834e+06	4.25957e+06	4.95924e+06	5.06031e+06	5.56626e+06	5.13849e+06	5.43812e+06	5.13072e+06	5.52635e+06	3.7538e+06	4.48903e+06	5.8486e+06	4.75561e+06	5.92635e+06	5.22905e+06	5.86299e+06	5.23399e+06	7.21518e+06	4.51767e+06	5.03696e+06	5.21906e+06	4.75207e+06	4.60092e+06	3.7694e+06	5.06882e+06	4.96388e+06	3.62055e+06	5.77641e+06	4.75001e+06	5.41541e+06	4.5595e+06	7.52925e+06	5.01336e+06	5.00054e+06	3.98863e+06	4.34626e+06	7.32301e+06	5.46233e+06	5.40206e+06	5.62394e+06	5.94927e+06	3.71569e+06	5.55467e+06	5.29802e+06	5.64307e+06	5.73518e+06	5.11141e+06	3.09616e+06	5.40831e+06	5.23951e+06	4.21786e+06	3.97499e+06	4.05032e+06	3.10482e+06
P61981	P61981		YWHAG		1.14196e+07	1.16152e+07	1.33559e+07	1.16273e+07	7.11478e+06	7.8209e+06	7.6188e+06	9.07531e+06	1.2652e+07	1.02754e+07	1.27505e+07	7.68288e+06	9.77737e+06	8.09303e+06	7.72839e+06	1.90639e+07	1.43654e+07	9.80185e+06	1.39226e+07	1.70241e+07	6.05264e+06	7.66277e+06	7.60729e+06	7.75676e+06	1.2868e+07	2.0347e+07	1.29956e+07	6.97461e+06	1.41382e+07	1.36281e+07	9.47732e+06	8.60011e+06	1.0222e+07	9.73016e+06	2.55872e+07	6.50376e+06	2.00252e+07	1.19407e+07	9.57846e+06	1.65312e+07	8.67972e+06	1.63211e+07	2.63943e+07	1.6946e+07	1.04483e+07	4.67345e+07	6.68173e+06	6.64722e+06	1.5711e+07	1.32166e+07	7.92231e+06	2.0863e+07	1.292e+07	1.41986e+07	1.19882e+07	1.29942e+07	1.75564e+07	7.56727e+06	6.61711e+06	6.59643e+06	6.26553e+06	1.16937e+07	1.16694e+07	5.14514e+06	5.85782e+06	7.54022e+06	1.12832e+07	2.283e+07	5.02533e+06	1.47477e+07	7.05054e+06	5.59012e+06	9.35675e+06	6.27543e+06	1.13109e+07	4.04924e+06	4.14318e+06	4.84432e+06	5.91494e+06	3.80299e+06	1.26918e+07	2.60801e+07	1.80734e+07	1.01671e+07	1.30056e+07	9.48501e+06	4.89791e+06	5.56312e+06	9.6269e+06	6.23194e+06	9.68572e+06	9.42748e+06
P62070	P62070		RRAS2		1.12527e+06	1.52983e+06	1.53528e+06	4.3305e+06	3.20669e+06	4.32256e+06	3.46407e+06	1.35578e+06	1.09104e+06	851827	1.53132e+06	2.29081e+06	2.35104e+06	3.14171e+06	2.7677e+06	1.31944e+06	370195	2.37054e+06	2.34064e+06	1.26361e+06		3.19034e+06	2.49057e+06	2.54162e+06	1.49275e+06	1.22459e+06		2.495e+06	2.37944e+06		2.55355e+06	2.54995e+06	2.16154e+06	1.7375e+06		3.36356e+06	1.72365e+06	710797	2.44534e+06	2.55634e+06	1.80442e+06	2.26108e+06	478044	1.17346e+06	825309	751553	3.59463e+06	1.60201e+06	843244	1.26733e+06	2.51634e+06	1.30179e+06	2.46829e+06	1.1506e+06	2.70255e+06	1.22283e+06	864510	2.55513e+06	3.33185e+06	2.18556e+06	2.08764e+06		967486	2.27275e+06		2.01483e+06	1.77401e+06	1.2795e+06	2.13981e+06	988991	2.18562e+06	1.9066e+06	2.91465e+06	1.339e+06		2.2693e+06	1.68285e+06	1.68865e+06	2.31555e+06	1.45797e+06	1.70392e+06	1.56359e+06	816274		1.53658e+06		2.24082e+06	1.7945e+06	1.8243e+06	2.01051e+06	1.6418e+06	1.7558e+06
P62072	P62072		TIMM10																		603692									494982	571838			604298					557406		152533			640659		705344	836906	138485		765805										613675	114514										376326			640954					607193							503605	378555	184013	420792							
